P4,O2,P8,T8,C4,Cz,Fz,F4,Fp2,F8,Fp1,F7,F3,C3,T7,P7,P3,O1,Pz
14.56141144,15.17378685,11.95109521,21.29553845,5.479449603,3.813230792,-3.469557549,0.615620099,-3.37449532,-7.023313906,6.613508057,8.317005071,5.096182991,5.515360649,2.884688114,9.140956515,11.13266685,21.62546125,13.7583981
15.10898463,13.30849185,23.93384846,24.62209241,8.51557983,3.434865807,-2.293848298,3.509631292,-1.717637292,-9.423716259,7.486907153,1.705776951,2.937112637,4.843990938,2.279193228,12.54714294,10.0697471,18.36454138,11.86755752
13.63210483,9.896496466,28.22850564,17.50881514,9.811836512,3.012422382,-2.892737682,4.610057513,-1.349795659,-13.7081531,5.422330547,-4.671392924,-0.719012375,5.020909025,5.209993391,16.23780901,8.856849907,13.15702847,9.657755725
11.00145425,6.566599592,22.63033191,4.260084098,8.973875411,2.919290138,-5.691019924,2.826532513,-3.895857007,-16.39938185,0.222888967,-8.184519467,-4.562549148,6.281014794,9.717542294,18.11094812,8.487922937,8.556749142,8.395231086
8.666103258,4.717485284,10.9497408,-7.515528944,6.49741597,3.291538326,-9.782509801,-1.22640497,-9.021248321,-15.6906895,-6.182565796,-7.950020295,-7.19943547,8.234152948,12.77779585,17.58357411,9.492441987,6.544439098,8.621129893
7.571096187,4.781534921,-0.195626619,-12.53556229,3.315848022,3.878916412,-13.43742307,-5.708513114,-14.39586689,-12.65232532,-10.9902378,-4.854201516,-7.841793703,10.08042989,12.62779303,15.63074263,11.55694847,7.523726075,9.857285001
7.541008662,5.98711349,-5.908727755,-10.90759871,0.309059244,4.19463379,-15.07690904,-8.715185158,-17.18853931,-9.876296746,-12.36806829,-0.582195408,-6.606807308,11.04265052,9.959462333,13.63349526,13.62295761,10.17896557,10.96216657
7.599062051,6.813626393,-5.53892312,-6.557749425,-1.923565934,3.86468669,-14.12891662,-9.305319638,-16.02080049,-9.002054564,-10.5354575,3.41801979,-4.314209643,10.75027562,7.033550512,12.14807655,14.45815679,12.29095118,10.90792059
6.889753978,5.929123529,-1.926895808,-3.042955036,-3.0577717,2.908792366,-11.27502558,-7.797484843,-11.91068922,-9.422708782,-7.370509462,6.328066613,-1.977050633,9.360112495,5.511996655,10.62250205,13.36931534,12.04445096,9.46462181
5.389476639,3.066286071,1.306247079,-0.770413827,-3.033844529,1.730913155,-7.973408974,-5.319362304,-7.487538242,-9.259212395,-4.966303567,7.750324622,-0.306159005,7.384587834,4.914739901,8.142651613,10.60145772,9.056718399,7.336751247
3.826142189,-0.728595004,2.053374121,2.062379048,-2.15141837,0.825827118,-5.576485342,-3.067902907,-5.072432265,-7.555059767,-4.270726391,7.458849315,0.534647796,5.381539106,3.099117236,4.381311678,7.159234616,4.518576342,5.66679846
2.949139042,-3.682033366,0.232911976,6.188651118,-1.116563817,0.433869232,-4.59702872,-1.786559326,-5.068287435,-5.517153985,-4.750384031,5.507864308,0.866832556,3.714310641,-1.586962904,-0.146526474,4.172569318,0.388160353,5.249973458
2.846812584,-4.3854576,-3.071188587,9.264873061,-0.800844041,0.413413126,-4.566903439,-1.656851937,-5.841079855,-5.51691109,-5.156293128,2.511471025,1.221448806,2.49700951,-8.344125297,-4.649917859,2.236682417,-1.831055775,5.995471674
2.921179105,-2.701582497,-6.553444372,7.468760654,-1.706547802,0.419528477,-4.539067723,-2.459619136,-5.129889321,-8.669714557,-4.655767989,-0.424755904,2.003463834,1.688369213,-13.97092736,-8.745228309,1.162578796,-1.948784027,6.99209915
2.504564132,0.119449213,-8.982632918,-0.543688361,-3.488403847,0.227967427,-3.85645101,-3.760688939,-1.893090742,-13.23216123,-3.433987952,-2.331223008,3.245532921,1.210243415,-15.09427944,-12.47170794,0.273282852,-1.065306135,7.117334626
1.518296209,2.210400316,-9.201711123,-11.11257456,-4.988457313,-0.06837017,-2.640523906,-5.021483985,2.778268653,-15.47766238,-2.400005544,-3.11897438,4.560930493,0.996153254,-10.85969101,-15.61017417,-1.005813764,-0.741068207,5.764408042
0.552377243,2.24608674,-6.536143503,-17.32994402,-4.917264801,-0.148863692,-1.665267116,-5.711737822,6.317415967,-12.57570371,-2.364523702,-3.702443443,5.33076361,0.972201719,-3.848765407,-17.12186348,-2.705617308,-1.948558208,3.202308275
0.291152027,0.230752329,-1.612698584,-14.19341442,-2.780261272,0.242622321,-1.73515827,-5.510131643,6.403875117,-5.154133336,-3.406515076,-5.214926884,5.048189613,1.040066521,1.641189071,-15.57518357,-4.327415849,-4.494414034,0.357700627
0.818420895,-2.586551115,3.289458373,-3.022671269,0.637702029,1.052219652,-3.049754029,-4.526746148,2.533689928,2.684964448,-4.895841129,-7.886244449,3.63509037,1.114216858,2.672900606,-10.51461665,-5.265369848,-7.234965665,-1.790655029
1.455431785,-4.567603036,5.188370466,8.787103589,3.658802925,1.923092809,-5.037485507,-3.35504331,-3.60431561,6.099445174,-6.062724029,-10.59364823,1.528881923,1.192812606,-0.312615741,-3.631934517,-5.28753975,-8.858848066,-2.770349207
1.313214003,-4.697599454,2.369170238,12.920952,4.755016069,2.449730633,-6.7736893,-2.824914633,-9.135500207,2.919479195,-6.592977168,-11.61853437,-0.540142291,1.392564993,-4.091771551,1.592597946,-4.694685868,-8.663662435,-2.763211985
0.103350023,-3.075144513,-4.060298272,6.348894992,3.512583584,2.474293369,-7.645532847,-3.553257518,-11.68564275,-4.9251638,-6.779050163,-10.08129824,-1.95403633,1.901550128,-5.287717756,2.023522318,-4.031605997,-6.827088927,-2.292168589
-1.485699861,-0.609358478,-10.44629929,-6.308031208,0.825802956,2.193485221,-7.743510292,-5.575066835,-10.68234951,-13.01771468,-7.168815645,-6.828132563,-2.526827934,2.87547699,-2.834185905,-2.567924331,-3.572031216,-4.073380788,-1.715330099
-2.175739378,1.777320336,-12.75859065,-16.14840738,-1.78445221,2.004041769,-7.688351336,-8.306327633,-7.529259977,-17.70822135,-8.055108163,-3.907668731,-2.520314929,4.350734939,1.669418541,-8.581219298,-2.979115368,-1.054807581,-0.901762739
-0.944703709,3.825679371,-9.136307136,-16.44259591,-3.171806353,2.22022415,-8.056183866,-10.85343877,-4.629532842,-18.37609402,-9.226282812,-2.971133861,-2.361230849,6.225669412,5.778462355,-10.42619115,-1.429578544,2.081505128,0.692735709
2.324626968,6.020964804,-0.919781682,-7.156791018,-3.132335512,2.87950607,-8.876397425,-12.44080179,-3.89265617,-17.05550406,-10.1364735,-3.929314592,-2.292893825,8.29477142,8.413263439,-4.191703538,1.835803788,5.655394921,3.615844996
6.83768092,9.06519165,8.508493615,5.733865529,-2.197298073,3.758025137,-9.599140283,-12.6807318,-5.610813624,-16.07459822,-10.30852273,-5.07082212,-2.237792915,10.27927292,10.44961527,9.375107885,6.880223816,10.0116871,7.952147187
11.41832485,13.15929736,15.99328757,15.16147573,-0.960599575,4.54121431,-9.537657119,-11.58113686,-8.348829531,-15.95874339,-9.637267928,-4.620664242,-1.962678308,11.82654324,13.24955397,24.85194,12.78164126,15.01234603,13.0931141
15.08534492,17.62338396,20.1462439,17.91446768,0.412165431,4.991402513,-8.413615362,-9.406257958,-9.905692859,-15.40340004,-8.398339599,-2.429315935,-1.376508308,12.52018315,16.63334581,35.31088446,17.91125259,19.82932254,17.88100922
17.27430793,21.1290042,21.1783046,15.82018156,2.09070222,4.999280335,-6.575519708,-6.574874,-8.776504579,-13.11146452,-7.030421126,-0.287217422,-0.6794811,11.97391199,18.3532405,36.5464916,20.65954914,23.20644178,21.05659682
17.72657982,22.40528985,19.67170874,12.80756557,4.080235647,4.538869969,-4.74965531,-3.656236615,-5.208472907,-9.562713058,-5.912623759,-0.496832077,-0.220611607,10.02460528,15.77973217,29.41262574,20.21871386,24.07376175,21.79869295
16.38369057,20.98849736,15.79161043,10.92253869,5.876420156,3.632732778,-3.560495522,-1.353493779,-1.131977644,-6.898941833,-5.296265521,-3.860253925,-0.193365905,6.928681764,8.437021512,18.71742435,16.99456315,22.18546868,20.113976
13.53097648,17.57219883,9.759071442,8.908599976,6.683566422,2.396115357,-3.207919734,-0.335021277,1.078489431,-6.940911653,-5.36417033,-8.817650468,-0.460477995,3.402247517,-0.905903336,9.689512784,12.43135778,18.41251318,16.90062256
10.04789091,13.75289889,2.920732946,4.366894929,6.061113502,1.111311247,-3.509271815,-0.92770486,0.26138436,-9.204592465,-6.26721296,-12.54765794,-0.69601409,0.407286543,-7.774860613,4.759696881,8.354157494,14.47226195,13.6331085
7.362833823,11.2951243,-2.03544783,-2.793352189,4.426692642,0.211207398,-4.188316574,-2.873991746,-2.595461808,-10.91831191,-8.035000087,-13.17006519,-0.744055131,-1.248805471,-9.10565945,2.956829297,6.178688134,12.16207259,11.76779709
6.884100187,11.28801438,-2.420583567,-9.011101847,2.917547135,0.107238327,-5.112206499,-5.378423744,-4.900128078,-9.271208643,-10.41722376,-11.21327124,-0.872273494,-1.283538443,-5.447751019,1.997262682,6.379288641,12.45704606,12.10962929
9.166811648,13.6230414,2.462866067,-9.284818376,2.643874909,0.941710724,-6.281092705,-7.476822915,-4.252744348,-4.016821139,-12.8254653,-9.097515736,-1.653563115,-0.051977791,-0.433800945,0.983327965,8.437194427,14.97018939,14.44082654
13.42541356,17.06764061,10.46739191,-1.194659132,3.896898441,2.445742868,-7.639230508,-8.506878621,-0.305612408,1.942782465,-14.50006822,-9.062919479,-3.513400059,1.67371266,2.065826402,1.279124224,11.22432003,18.13114637,17.62412029
17.84409352,19.90523961,17.87183628,12.64305534,5.937536228,4.037190705,-8.944202044,-8.369123838,4.685934132,4.705144639,-14.85493111,-11.30105306,-6.283955845,3.120965121,0.771835982,4.84635555,13.56530781,20.03983112,20.15674639
20.55066642,20.79802037,21.89715765,25.79631964,7.52892018,5.120269697,-9.853841717,-7.430747288,7.167314571,2.537565354,-13.79750472,-13.87411459,-9.142445651,3.873247649,-2.46284037,11.62424136,14.67227564,19.50946552,20.88356924
20.58672133,19.38209262,22.37106251,32.02181592,7.781671086,5.388369395,-10.1587254,-6.203480622,4.662597915,-2.664560874,-11.81082961,-14.46745732,-11.0315387,3.967146223,-4.690084697,18.45835111,14.27131138,16.63892632,19.46070888
18.19832534,16.24750381,21.1014529,29.00493383,6.655945567,4.921661912,-9.933765963,-5.077032185,-2.412097627,-6.989475316,-9.728991942,-12.44592107,-11.2823551,3.716770805,-4.590202952,20.81395331,12.44801719,12.52833467,16.30968042
14.31696686,12.34458002,19.56224488,19.18345741,4.783910378,4.027717574,-9.454752824,-4.28401063,-10.83176844,-7.887789205,-8.327673301,-9.434874339,-9.993560875,3.42656568,-3.491934175,16.09581253,9.400592752,8.343781394,12.14638313
9.744727374,8.259036924,17.09394841,7.437673416,2.848565392,2.971699615,-8.95137085,-4.019784423,-16.55527389,-6.385950967,-7.953985441,-7.934168229,-7.902543485,3.196625329,-3.888745826,5.884578066,5.309308597,4.437206076,7.47059713
4.751374178,3.913232793,11.44149129,-2.23491787,1.086957156,1.819621032,-8.426324231,-4.487257807,-17.25716851,-6.105766521,-8.378951537,-9.173621077,-5.869299115,2.924174946,-6.901866576,-4.877372012,0.408902378,0.227864935,2.419945945
-0.626902852,-1.054184579,1.320449624,-8.549311598,-0.685763124,0.510080103,-7.706171396,-5.734711523,-13.626407,-9.810870058,-8.921350809,-12.05684733,-4.370206324,2.453770483,-11.05264416,-11.28772869,-4.82562981,-5.01363445,-2.912844656
-5.954364285,-6.522359089,-11.29894556,-12.35931895,-2.629431724,-0.931803928,-6.664272744,-7.414050481,-8.56608081,-16.4448427,-8.760542105,-14.0761972,-3.352906773,1.741224995,-13.48053043,-11.86212994,-9.576849756,-11.08053885,-8.007164252
-10.11078278,-11.4011685,-21.4945679,-14.79232885,-4.477257639,-2.249617654,-5.388156267,-8.74870824,-4.968710359,-21.36234274,-7.29390262,-13.37309153,-2.490372035,0.919135472,-12.48976624,-9.220183945,-12.82558788,-16.37771834,-11.77053431
-11.73279298,-13.95301275,-24.43709892,-15.94351305,-5.580129563,-3.034059642,-4.11843272,-8.87907493,-3.748868727,-19.80790237,-4.40290119,-10.15840518,-1.56105947,0.242160647,-9.065564479,-7.553740448,-13.73094879,-18.63071658,-12.97989261
-10.10325544,-12.8465799,-18.86500842,-15.06241861,-5.376754427,-2.9864706,-3.015621666,-7.422043349,-3.537285848,-10.87925871,-0.536570914,-6.315323172,-0.623795875,-0.032864006,-5.912745659,-8.964437958,-12.06358861,-16.38883768,-11.08043048
-5.778253859,-8.226505867,-8.108628761,-11.66531388,-3.882394662,-2.163534061,-1.993885899,-4.828308614,-2.126467663,1.342376552,3.420790282,-3.620874562,0.123552191,0.23986926,-4.843880512,-11.68588335,-8.428178753,-10.24704602,-6.754136467
-0.411685996,-1.940798794,2.281876347,-6.316470513,-1.771174265,-0.998632941,-0.812467405,-2.199689386,1.554343562,10.55673451,6.460037233,-2.212141414,0.62146203,1.031557442,-4.931134328,-11.6570602,-4.098513381,-2.789964372,-1.750890299
4.135979781,3.392633488,8.421003542,-0.387472562,0.025298615,-0.0622192,0.630714088,-0.619209687,6.470532177,12.75648554,7.820959481,-0.655478154,1.073683965,2.136945283,-3.252766367,-6.14110465,-0.498519519,2.858256673,2.02085446
6.76883834,5.936833951,10.33990247,4.821789649,0.885222414,0.276896913,2.075338425,-0.447497856,10.19094368,8.884940402,7.268749007,2.485313694,1.787517887,3.235793921,2.249647121,3.628138314,1.428716351,4.944659986,3.584831226
7.548977558,5.738231519,10.89731517,8.714145278,0.805260601,0.05380816,2.989490967,-1.109765065,10.64103546,3.579754182,5.14616769,7.034328385,2.868148968,4.012893004,10.30509713,13.01372481,1.641072014,4.122184056,3.430918557
7.345412206,4.578677347,12.53695437,11.3244775,0.269286912,-0.356529097,2.952853324,-1.55176602,7.547891778,1.183654592,2.192586044,11.03904197,4.048860259,4.305516071,16.60888508,17.36258737,0.983677438,2.865714965,3.119297462
7.131277072,4.668741388,14.89159342,12.86793808,-0.151428796,-0.504618605,2.034246079,-1.037398087,2.580727831,2.402888089,-0.745736471,12.26424166,4.830823761,4.208326222,16.96100019,15.49297344,0.744267192,3.695480545,4.231123024
7.486511139,7.125252854,15.36627195,13.50351419,-0.13753945,-0.137639485,0.83356395,0.305073887,-1.762000985,4.313366373,-2.944466035,10.07530499,4.842821967,4.056093841,10.79418291,10.47366868,2.00442193,7.489197204,7.386847427
8.551836576,11.31785993,12.06796574,13.47697026,0.295645773,0.693867611,0.114704125,1.590377969,-3.603370098,3.481961286,-3.887292396,6.073545153,4.138440275,4.258383107,2.084576574,7.1014681,5.111077286,13.05007401,11.96173412
10.2347256,15.48372491,6.270166035,13.24472528,0.915556964,1.722445068,0.289746427,1.83965773,-2.50278379,-0.674431497,-3.277337849,2.904035016,3.187276078,5.058689882,-3.345310809,8.163356421,9.515638082,18.11619728,16.58879007
12.31289106,18.04003501,1.978566009,13.17887799,1.409192716,2.637431553,1.141141066,0.68700323,0.684899883,-5.271509494,-1.110550971,2.213570866,2.55340563,6.362418176,-2.147390008,12.50008932,14.02890219,20.9303718,19.98606345
14.32450985,18.54374653,2.782026603,13.04200038,1.446434728,3.213583993,1.980989978,-1.394411882,4.499353352,-6.583105664,2.151767708,3.448315929,2.496036303,7.756040561,4.029336553,16.32702634,17.33571341,21.16918234,21.50140046
15.48656849,17.6264112,8.691206672,11.91058733,0.735713491,3.341979687,2.107216868,-3.482127525,7.494262481,-3.537568731,5.47038849,4.453700459,2.785665116,8.723204475,9.877748943,16.55660764,18.51274975,19.66553148,21.10492913
14.95046471,16.12866776,15.80626748,8.952794132,-0.831786338,3.007478215,1.210676545,-4.876631542,8.514526966,1.058757694,7.430743411,3.323904533,2.867916919,8.930357218,10.6121432,13.28470688,17.33428309,17.38238588,19.05379105
12.38323001,14.30897931,19.24497682,4.559920166,-2.993207315,2.282339803,-0.5280578,-5.536723206,6.817051926,2.734662613,6.85791173,-0.053263382,2.258214828,8.403987792,5.683938599,9.442765564,14.28679958,14.64732501,15.6730731
8.452154579,11.86051256,16.91632575,0.694672971,-5.072113089,1.349156082,-2.638170372,-5.978723456,2.314363689,-0.828535711,3.587135139,-3.977850602,0.898194457,7.493996604,-0.878209638,8.104639185,10.35105731,11.30604886,11.47374274
4.715963421,8.678268985,10.96651226,-0.244840189,-6.235220167,0.497678224,-4.62642458,-6.767058961,-4.099557445,-7.624970297,-1.141605147,-6.342513063,-0.754534556,6.659469628,-3.687478292,9.912167115,6.675895255,7.54431883,7.396922945
2.828005468,5.580395014,5.737291293,2.57399683,-5.958666776,0.037315019,-6.103956007,-8.015846698,-10.52441919,-12.67825883,-5.101264902,-6.202873802,-1.947325721,6.219720884,-0.149629914,12.86210378,4.252368559,4.475026828,4.756153687
3.530815659,4.1672149,4.087531059,7.217196859,-4.383484631,0.140609107,-6.758244659,-9.27121962,-14.65597556,-11.84349433,-6.242281307,-4.228952307,-2.018068999,6.213427504,7.704379072,14.51457444,3.647971147,3.7679778,4.675028493
6.165899483,5.743741073,5.28247052,9.906753749,-2.260130604,0.715615864,-6.318639968,-9.825880346,-14.86049275,-4.96284883,-3.946343052,-1.803912014,-0.721499355,6.417226395,14.96783511,14.48297015,4.835616426,6.462144904,7.309488321
9.087941666,10.10896077,6.178292825,7.720324993,-0.482366509,1.414120363,-4.637439232,-9.198555005,-11.07721311,4.117575172,0.498440081,0.295092989,1.667205873,6.473222286,17.57699738,14.80577651,7.163941276,11.89401135,11.46098667
10.70087379,15.25675023,4.467569871,1.065588616,0.449630496,1.797384384,-1.839141636,-7.426480443,-4.88556478,10.52786985,4.643282842,2.415347503,4.496829898,6.036068742,14.97957907,17.73828431,9.523637587,17.69847519,15.00741284
10.36752355,18.38741811,0.954496354,-6.188053258,0.625267925,1.565157065,1.631474535,-4.997433363,1.387973705,11.82115372,6.450066332,5.318936735,7.031362453,4.882389097,9.833405673,22.93976225,10.71614242,21.03873193,15.99627627
8.567358317,17.59581961,-1.219068946,-9.308715365,0.449105618,0.701740488,5.167860494,-2.520207515,5.958844176,9.18577013,5.640370098,8.947952263,8.733774516,2.976115209,5.3541863,26.77733451,9.9215186,20.24658599,13.71235246
6.281238753,13.02769042,0.336373258,-6.176330252,0.168541212,-0.550254512,8.277949152,-0.38998642,8.421021283,5.772298972,3.842971108,11.85134295,9.419320003,0.499368306,2.737362171,24.75907867,7.058810942,15.70825238,8.994512364
4.165381986,6.666243607,4.711749666,1.076199295,-0.359181386,-1.855760726,10.76128592,1.340201374,9.633983004,3.887218885,3.379706477,11.90773069,9.240528033,-2.162888606,0.739744456,15.33604912,2.830806528,9.398862604,3.594261025
2.172056773,0.941681121,8.08880906,7.598387449,-1.452378443,-2.967883884,12.64828025,2.845872039,10.85700255,3.511748461,5.535918552,7.884237742,8.55402849,-4.510976833,-2.51466985,1.878682407,-1.611204846,3.487311757,-0.946562048
-0.158827727,-2.775665217,6.826489702,9.349405005,-3.157290306,-3.804277644,13.98332706,4.298223537,12.81344424,3.158038943,9.589385736,0.649085838,7.762510132,-6.088351237,-7.323018644,-9.110365375,-5.224232794,-0.916960333,-4.098848998
-3.077292922,-4.715104087,0.581204034,5.841669522,-5.012450539,-4.391634955,14.68231185,5.679568585,15.30124642,1.907666152,13.34700331,-6.932393958,7.203429736,-6.646942634,-11.78899616,-12.45702916,-7.538494722,-4.015680837,-6.313426704
-6.231267705,-6.005891458,-7.254260642,0.024510573,-6.28674565,-4.75029826,14.61627273,6.748770638,17.47438995,0.548367063,14.81131235,-11.44809734,7.092953762,-6.227069387,-13.28208187,-8.052162994,-8.754891305,-6.565448672,-8.289707915
-8.801119553,-7.433048639,-12.16207726,-4.369632478,-6.511877111,-4.823071789,13.83196738,7.153081664,18.4462216,0.765718484,13.71644489,-10.83346817,7.485332793,-5.099890949,-10.63411805,-0.864864741,-9.429172369,-8.880244125,-10.18970336
-9.987380533,-8.696656062,-11.89713573,-5.647145761,-5.835677531,-4.501915441,12.65338518,6.606630485,17.76043981,3.279633428,11.7366173,-5.53601225,8.221429779,-3.611492092,-5.184771697,2.880396825,-9.972283016,-10.44712437,-11.42041498
-9.4289,-8.724417752,-7.821130255,-4.817503398,-4.860533785,-3.723374591,11.49770397,5.035709648,15.52185639,6.813162371,11.16906918,1.725765196,8.905931675,-2.034694979,0.144972307,0.413899098,-10.32170947,-10.4053989,-11.11166779
-7.280061039,-6.696540995,-3.244610431,-3.814526532,-4.094634362,-2.555160696,10.52255207,2.619451586,12.27313048,8.952834504,13.07793785,7.429403548,8.99979476,-0.517156322,2.914678416,-5.661187918,-10.01432382,-8.398124453,-8.865210688
-4.027301912,-2.897808995,-0.490066659,-3.184974143,-3.514753244,-1.211235072,9.431199652,-0.28746085,8.78409374,8.132480687,16.33296708,9.099532233,8.068018408,0.87426559,2.701545146,-9.697534271,-8.598258416,-5.041256117,-5.175538132
-0.316428088,1.283616729,0.633883204,-1.545881489,-2.662698238,0.012926954,7.67293027,-3.298842728,5.807219192,4.883727497,18.31776393,6.551010305,6.086065023,2.092223385,1.045266073,-7.652086645,-6.071200493,-1.635553463,-1.223507761
3.071512905,4.170516283,1.758152041,2.635661961,-1.216457145,0.846134479,4.933027978,-6.117393396,3.774692715,1.172940803,16.80996871,1.884349086,3.588254003,3.106238984,0.085453739,-0.327584349,-3.011866165,0.609877028,1.761641191
5.236160177,4.770193599,3.603569003,8.675737374,0.484672371,1.137050423,1.512274559,-8.55835268,2.517851292,-1.542551324,11.63430052,-1.766828088,1.474069254,3.952311809,1.092044115,7.308172021,-0.298218824,1.221126452,3.09138907
5.397460051,3.216090344,4.84381939,13.17520555,1.490746404,0.903173246,-1.759323504,-10.47822158,1.257068288,-3.655809038,4.861581553,-2.085114426,0.507365612,4.752195584,3.910678337,10.05787671,1.388773475,0.538036019,2.792452557
3.35937181,0.47653563,3.40865912,12.26787028,0.911207709,0.317245498,-4.047569425,-11.6938158,-0.931634889,-6.778256208,-0.565028981,1.015857594,0.811457095,5.633896614,7.430924055,6.47574828,1.922570565,-0.703896595,1.364335508
-0.141508175,-2.316756876,-1.019395218,4.960676214,-1.322855869,-0.368654057,-5.05402946,-11.99609945,-4.319334675,-11.61965158,-2.721054956,5.307380203,1.750743158,6.588006842,10.43782834,-0.202555866,1.706314306,-1.866967714,-0.596639748
-3.616786159,-4.394824852,-5.883497785,-5.316827072,-4.271587306,-0.941239417,-5.104470959,-11.28523702,-7.952690056,-16.38204107,-1.721957378,7.681078282,2.366817891,7.389760908,12.19081157,-4.718247739,1.308073978,-2.619612048,-2.624176882
-5.602722039,-5.471573542,-7.424271181,-12.57531497,-6.594352552,-1.338286647,-4.702545503,-9.73056076,-9.904652855,-17.40991774,0.773661159,6.312875287,2.119969296,7.697827023,12.57431023,-3.742286828,1.039549911,-2.842299592,-4.39906335
-5.574683131,-5.583231598,-3.92962613,-12.38339195,-7.499832331,-1.688349661,-3.955401502,-7.800710022,-8.426524643,-11.92824839,3.038862897,2.13311013,1.391191213,7.298935628,12.0452918,1.99256989,0.780389763,-2.479930608,-5.696535474
-4.310912044,-4.923653264,2.335400037,-5.119122412,-7.268921047,-2.231952865,-2.428667609,-6.086768827,-3.322119004,-0.761136761,4.504296781,-1.541749007,1.301423519,6.31688099,11.51773578,8.791418603,0.145718358,-1.548245129,-6.405086421
-3.346998162,-3.797398815,6.495221545,4.215348068,-6.915393449,-3.14660267,0.370052443,-5.010277335,3.501231657,11.32382992,5.832416198,-1.174778095,2.889333355,5.191154279,12.04001789,13.07620597,-1.163709236,-0.249276107,-6.599691372
-3.846686874,-2.586314155,4.869648258,9.526017619,-7.267635914,-4.376471413,4.262016687,-4.626895608,8.906648027,18.24745814,7.947154548,4.421893084,6.213132839,4.395841329,14.14427692,13.80135868,-3.102433707,1.017489743,-6.530498687
-5.706943947,-1.59507681,-1.894798317,7.818999771,-8.246084886,-5.591571194,8.095868628,-4.684672487,10.40066413,16.47076989,10.96162548,12.98614373,10.07707875,4.09364652,17.18426059,12.45293462,-5.283221604,1.862410365,-6.445982852
-7.58430701,-0.830086147,-9.088348896,0.938901827,-8.946078732,-6.332661852,10.25304093,-4.893245613,7.739349578,7.278275048,13.93857256,20.13126504,12.66935413,4.00891892,19.34184112,11.08424716,-7.197399037,2.188476117,-6.354330714
-7.843054216,0.058716984,-11.50797428,-6.233266049,-8.447025479,-6.270028591,9.670882877,-5.171935929,3.070567852,-4.154514281,15.63230718,22.28926093,12.71271235,3.656583662,18.69069393,10.38952294,-8.460287102,2.274208696,-5.942888156
-5.719568096,1.515599973,-7.425274853,-9.458198168,-6.645361323,-5.408838502,6.612389415,-5.647401239,-0.564508082,-12.16471631,15.50668353,19.16392403,10.30299701,2.777250957,14.78957669,9.473761423,-8.915318216,2.534980488,-4.781879538
-1.840348082,3.633201912,0.315114031,-7.785057366,-4.390026766,-4.093697723,2.550540667,-6.388886045,-1.316123697,-13.98566709,14.12985904,13.84298244,6.807351677,1.634350056,9.52471233,7.241508455,-8.581741302,3.147637122,-2.6967331
2.250735589,5.895435359,6.885166793,-3.39782125,-2.804188056,-2.800294771,-0.785761376,-7.12721294,0.330900935,-10.822441,12.64166,10.45138595,3.893852559,0.905126804,6.198870715,3.863054772,-7.561028955,3.878240653,-0.020382012
5.13264101,7.392600156,9.430789383,0.714836102,-2.383219614,-1.857751669,-2.489442434,-7.265770876,2.186907902,-6.193308475,11.8162892,11.13188318,2.428767495,1.207272456,7.206776586,0.863882555,-6.015784922,4.28306639,2.495399965
6.29555986,7.408122663,8.980477517,3.051331668,-2.653460702,-1.299718816,-2.866854693,-6.269707597,2.237698609,-3.088691225,11.56627079,14.67849673,2.070564037,2.607205186,12.0049301,-0.189011013,-4.221342569,4.101962103,4.063607669
6.133976644,5.926226963,8.778022359,4.053892821,-2.688102298,-0.945340472,-2.898767139,-4.175051866,0.297147648,-2.109874251,11.28651632,17.82961711,1.822741072,4.500082451,17.17823226,0.923365365,-2.586256227,3.467131865,4.256080736
5.286924471,3.630214851,10.70424494,4.776122824,-2.027385137,-0.632403695,-3.281220317,-1.788839141,-1.847930777,-1.713381444,10.64580268,18.07821896,1.032553999,5.980920186,18.88103112,2.95151474,-1.550164625,2.715218079,3.125040821
3.978341156,1.370926329,13.12679286,5.346456163,-1.189748275,-0.404402974,-3.867888009,-0.333975638,-1.885712062,0.002562696,10.02369976,15.63800608,-0.025054938,6.444603588,15.89743046,4.397032688,-1.387497183,1.977983909,1.010743943
1.935395562,-0.458881751,12.20230272,4.752710814,-1.303481901,-0.490558638,-3.94887504,-0.716970955,1.137545634,3.539295676,10.13830119,12.95073968,-0.467016426,5.965547579,10.78478043,4.837524617,-2.057843165,0.967830555,-1.740702934
-1.096164839,-2.115926787,5.526374743,2.036114982,-3.142529807,-1.088027076,-3.059197562,-2.927050104,5.97051049,7.545658405,11.19816684,12.23207371,0.272156998,5.172795869,7.912263332,5.044038743,-3.234416469,-0.7830074,-4.875537735
-4.760062091,-4.106816803,-5.139204451,-2.407049135,-6.369268519,-2.123984395,-1.556188577,-6.02249173,9.979003735,9.809961945,12.41457196,13.25304002,1.744349551,4.727787475,9.759573716,5.79654382,-4.506796984,-3.404583671,-8.08174104
-8.001362133,-6.560019242,-14.60908175,-6.786289505,-9.628247258,-3.204018583,-0.425169851,-8.735341168,10.97333873,8.813119689,12.44329213,13.37324753,2.682464314,4.81784718,14.48966311,6.636003191,-5.608073922,-6.373883928,-10.79644429
-9.614033283,-8.938173474,-18.03954732,-9.262068715,-11.43529094,-3.814047297,-0.465449346,-10.253082,8.649485099,4.734523832,10.49348342,9.894546882,1.989569291,5.053873822,17.0149882,5.927998006,-6.492817119,-8.748638677,-12.25317131
