P4,O2,P8,T8,C4,Cz,Fz,F4,Fp2,F8,Fp1,F7,F3,C3,T7,P7,P3,O1,Pz
17.32790387,-15.5642707,-22.61510905,3.800558282,4.966375759,6.252955502,2.138950537,-5.969428601,-18.73242614,-2.999503611,14.21588481,7.849716145,17.65685488,16.09282806,19.28576251,25.32125209,29.36718364,24.18162699,28.76298617
25.69153627,-7.154432364,-20.07358448,6.445535706,8.099031709,6.529322877,3.695162995,-5.301457206,-16.23650973,-0.79232229,17.98043871,11.51617082,20.04971528,17.77912679,23.18427192,33.10758297,35.43382662,34.11503819,30.89562847
33.92735828,0.703786565,-18.13178782,9.600683104,12.09284952,6.745071268,4.521718634,-5.698212131,-13.63363794,0.349829762,21.34212772,13.09735291,21.75928556,19.64549681,27.22455137,39.72975446,40.24581125,43.48417707,32.13655156
38.83129909,5.848391912,-18.9099921,11.23671808,14.21470412,6.701234653,4.125085847,-7.588394505,-12.13790371,-1.149318539,23.33314566,11.33811635,21.52974535,20.61764595,30.77339023,43.02603129,42.14210029,48.63558287,31.72234932
39.10901379,7.60601149,-22.77932046,10.43501118,12.81502964,6.433656817,2.580505458,-10.75260732,-12.85572633,-5.417020446,23.16282386,6.492133013,18.89818355,20.22536383,33.37644595,43.00809961,40.84453107,48.2641559,29.53459022
35.91145387,6.699520233,-28.29648481,7.932601455,8.417905294,6.186017045,0.492254352,-14.40078266,-16.00069576,-10.97857438,20.63936929,0.214067952,14.62550111,19.04052982,34.7683953,41.46528632,37.43753177,43.88323625,26.19260108
31.80684562,4.456136017,-33.36587524,5.423692271,3.243022261,6.201095595,-1.389782541,-17.58860038,-20.62671862,-15.70188874,16.39503866,-5.468745785,10.2525465,18.21391113,34.78895293,40.29119082,33.48808245,38.50069908,22.71578524
28.97334259,1.94127543,-36.7147894,4.228272791,-0.418482695,6.4784119,-2.569093343,-19.6902624,-25.08982539,-18.14057208,11.74307933,-9.309707714,7.110772173,18.48794559,33.34868628,39.90858661,30.03116812,34.5227535,19.93609823
27.86886088,-0.480905739,-38.63250596,4.369465657,-1.725369166,6.691240072,-2.938081877,-20.63404751,-27.93891123,-18.33037728,8.122428889,-11.3512809,5.487042321,19.47967571,30.45974653,39.00827804,27.13594765,32.35936752,18.01239118
27.19391065,-3.082868611,-40.563818,4.699805089,-1.625749232,6.351535036,-2.637322735,-20.78922352,-28.6496635,-17.55475666,6.354226588,-12.58119892,4.507414397,19.80688167,26.25875977,35.734492,24.23136608,30.58511946,16.35313092
24.99751614,-6.459822466,-44.00595058,3.862926764,-1.906303862,5.127654371,-1.850047787,-20.6294133,-27.75218966,-17.3588064,6.167108295,-14.11794819,2.792054934,17.97104684,20.98991658,29.32447985,20.78070294,27.32984358,14.0017869
20.03229759,-11.23160626,-49.56648665,1.279539008,-3.800351197,3.09515908,-0.736176793,-20.42449054,-26.33862374,-18.56224155,6.389604155,-16.49995119,-0.578859439,13.34909242,15.00420245,20.91015214,16.71810324,21.74293096,10.23925433
12.44904408,-17.81610841,-56.75628812,-2.552544752,-7.209887415,0.735099241,0.486865639,-20.15424319,-25.34176909,-20.89535943,5.786576537,-19.43045111,-5.417152876,6.605985776,8.824801171,12.89419153,12.37763965,14.48139606,5.017359898
3.536801408,-26.19094067,-64.44563938,-6.517069928,-10.97808311,-1.332114945,1.482719371,-19.65155331,-25.07207253,-23.3441347,3.997686293,-21.98464528,-10.47499708,-0.693715587,3.205477019,7.41645558,8.122948545,7.043219626,-1.039875571
-5.09268372,-35.65572958,-71.47327618,-9.579346988,-13.79800801,-2.702461789,1.897864634,-18.81644886,-25.25867408,-24.81155927,1.858390179,-23.09078441,-14.10967155,-6.929560651,-0.989784147,5.060816492,4.09440811,0.655734702,-7.030564416
-12.22735783,-44.80812385,-76.97554421,-11.15072419,-14.96807039,-3.397283114,1.583227829,-17.71677383,-25.46997446,-24.62329864,0.779296455,-22.08187934,-15.13526444,-11.14077667,-3.168729234,4.68006043,0.285656007,-4.357125345,-12.26866408
-17.31120347,-51.96621953,-80.41616344,-10.98970531,-14.52683016,-3.796678994,0.735989779,-16.51260736,-25.556564,-22.68518253,1.588704363,-19.13511089,-13.38629508,-13.23959449,-3.475162756,4.331147666,-3.216419478,-8.350366227,-16.54836603
-20.3173804,-55.9781239,-81.59436374,-8.996442929,-12.92277547,-4.362815561,-0.197652829,-15.29917853,-25.79579543,-19.4123852,3.730206709,-15.39177483,-9.745510733,-13.76001014,-2.949764076,2.543788413,-6.162760253,-11.66540717,-20.05624253
-21.54373962,-56.95926319,-80.81040244,-5.303344738,-10.69896517,-5.355542997,-0.80867819,-14.02192793,-26.65594639,-15.61486612,5.506868276,-12.58047733,-5.699531745,-13.44470752,-3.101033011,-0.954360591,-8.3793235,-14.18588155,-23.08044009
-21.50974129,-56.37724525,-79.01934697,-0.637526468,-8.456305146,-6.726685546,-0.969306281,-12.53300892,-28.35792536,-12.35394171,5.271383532,-12.18792303,-2.693765309,-12.93927482,-5.017153825,-5.391805969,-10.08484585,-15.52253277,-25.78879446
-20.88533096,-56.27088302,-77.61974037,3.527894494,-6.90900234,-8.232795005,-0.830361997,-10.71618407,-30.53641537,-10.63878349,2.688203399,-14.5779447,-1.589560626,-12.6597586,-8.582743132,-9.653841798,-11.91316177,-15.57566401,-28.23528223
-20.3097018,-58.0303191,-77.76421899,5.497959114,-6.679774254,-9.646382506,-0.587988642,-8.546385621,-32.24062074,-10.92934702,-0.918752609,-18.65794554,-2.42571907,-12.76023543,-12.42047237,-12.92387421,-14.50016515,-14.88297571,-30.51881564
-20.1240153,-61.56984251,-79.57158607,4.441393136,-7.801549001,-10.89133491,-0.250096294,-6.034477372,-32.3217644,-12.69559564,-3.443284913,-22.4546121,-4.536985395,-13.14990695,-14.72314095,-14.89974377,-17.92027516,-14.39059325,-32.8719268
-20.23187752,-65.51122843,-81.88893198,1.26117852,-9.367334432,-12.01030501,0.363008114,-3.155455303,-30.03546836,-14.45058876,-3.467238915,-24.34441145,-6.942270992,-13.59084241,-14.47196109,-15.65774104,-21.46942109,-14.83342986,-35.52930212
-20.26543118,-68.26599993,-82.96069029,-1.620568744,-9.856432125,-13.01639861,1.369973515,0.090246001,-25.5478794,-14.47048255,-1.238083312,-24.13152227,-8.81350236,-13.89280359,-12.17886336,-15.46424098,-24.05862579,-16.25886323,-38.45276865
-19.96602615,-69.21235769,-81.66172213,-1.726465595,-8.157458475,-13.77294703,2.566249943,3.460631475,-20.04822636,-11.90461841,1.537063713,-23.17098923,-9.801315235,-14.09733742,-9.575908979,-14.71441305,-24.97296454,-18.0749847,-41.1647676
-19.44747076,-69.07488344,-78.4107364,1.640542634,-4.599890575,-14.01672137,3.425481395,6.290639095,-15.34966363,-7.554695922,2.860373046,-23.38879108,-10.06083807,-14.46449855,-8.434639687,-13.9193923,-24.40544915,-19.52717064,-42.89767361
-19.06926722,-69.23492408,-75.00884225,6.578856509,-1.076913006,-13.52054078,3.423380755,7.614838944,-13.13212611,-3.670382883,1.667922367,-25.8885654,-9.987297288,-15.19180289,-9.361008098,-13.57299169,-23.31873188,-20.16351864,-43.02015773
-19.00091888,-70.54923853,-73.42891053,9.614223032,0.07111414,-12.27710134,2.446981588,6.676219374,-14.20011238,-2.723187333,-1.735129918,-30.17865044,-9.857127944,-16.05765564,-11.44915386,-13.8951241,-22.72610536,-19.94070523,-41.45376378
-18.8918334,-72.64831719,-74.42622262,8.054308639,-2.271122411,-10.56375772,0.942830445,3.548725967,-18.14965517,-5.87615425,-6.178835014,-34.5870447,-9.644179541,-16.34585615,-13.03984989,-14.66963297,-22.96786338,-19.01696639,-38.75963237
-18.03251219,-74.29298171,-77.04607197,2.031027949,-7.041851496,-8.831183797,-0.353616774,-0.620000595,-23.62138181,-12.1802024,-10.51395636,-37.50702027,-9.159058273,-15.25765604,-13.00220779,-15.39773917,-23.56830282,-17.56593871,-35.80431599
-15.97111945,-74.49723469,-79.4461141,-5.36531893,-11.62595361,-7.482333262,-0.925700426,-4.073936752,-28.97839272,-19.09910572,-14.1656196,-38.48456231,-8.401388943,-12.60740674,-11.57918968,-15.72326137,-23.77159308,-15.84271219,-33.23313206
-13.08567962,-73.48386293,-80.41378131,-10.13613977,-13.71160581,-6.681658755,-0.833416678,-5.44510147,-33.00553052,-24.05258805,-17.07985072,-38.33908023,-7.809686694,-9.260656612,-10.19062347,-15.79125551,-23.28061598,-14.36747833,-31.13260772
-10.54594053,-72.65575145,-80.37232931,-10.21339214,-13.00046301,-6.309487011,-0.641781509,-4.629643138,-35.24631242,-25.92960241,-19.34953407,-38.33315587,-8.126235678,-6.850909665,-10.37800829,-16.18518775,-22.55338323,-13.86791386,-29.11963976
-9.553006443,-73.55450504,-81.03674757,-6.969941484,-11.40837463,-6.076892751,-0.976786277,-2.869385731,-35.86107704,-25.52977656,-20.9823578,-39.16240669,-9.880584169,-6.824269502,-12.68416712,-17.41841675,-22.39542884,-14.81424444,-26.76298399
-10.37544096,-76.60519629,-83.94589865,-4.169067771,-11.53099581,-5.715746921,-2.056488746,-1.894719786,-35.2123169,-24.66726252,-21.9775828,-40.58934384,-12.83579582,-9.435080549,-16.24605488,-19.36947147,-23.19767032,-16.8419654,-23.98830456
-11.96443345,-80.64532463,-89.0219089,-5.037566758,-14.53534909,-5.123699751,-3.55325929,-2.704501942,-33.53200128,-24.65533488,-22.48413842,-41.89746306,-15.85731462,-13.46106498,-19.31106692,-21.16998516,-24.48597908,-18.62950352,-21.1480459
-12.55457597,-83.64624958,-94.33890561,-9.653410878,-19.14464311,-4.389696935,-4.869915694,-4.889634376,-30.9079843,-25.34083368,-22.74770215,-42.61490121,-17.42151854,-16.94057617,-20.24861809,-21.73295586,-25.20107452,-18.54962351,-18.72728954
-10.89982823,-84.12326714,-97.36797848,-14.71718682,-22.55838373,-3.71107157,-5.58740456,-7.030818475,-27.54887069,-25.42111659,-22.86552593,-42.81209173,-16.52348988,-18.47531882,-18.39104332,-20.58555058,-24.52463329,-15.78307644,-16.96602198
-7.258198837,-82.20715209,-96.8094138,-16.02075853,-22.62433551,-3.276100267,-5.727128235,-7.866572255,-24.06253663,-23.77084211,-22.68162165,-42.80394211,-13.40631836,-18.18117525,-14.29080948,-18.37955562,-22.61312378,-11.10003694,-15.74583255
-3.373114987,-79.60462359,-93.6350982,-11.82397604,-19.57507401,-3.188371652,-5.645306825,-7.296583205,-21.46750077,-20.69528849,-22.07655961,-42.72662441,-9.590412076,-17.59394541,-9.421365501,-16.65205362,-20.66229323,-6.640125085,-14.85146715
-1.419970889,-78.48678043,-90.53138347,-4.534156235,-15.97424391,-3.460953752,-5.680457887,-6.40004236,-20.84141744,-18.04356447,-21.45551555,-42.55187695,-7.118931995,-18.5943212,-5.601520945,-16.95233394,-20.23398013,-4.718653228,-14.36912233
-2.635771625,-80.0860317,-90.11712911,0.740644039,-14.91839633,-4.052914218,-5.855981082,-6.453067094,-22.75865185,-17.97074366,-21.87494179,-42.54152652,-7.451711811,-22.12478165,-4.377376523,-19.90740262,-22.30915742,-6.4191786,-14.82301088
-6.553617383,-83.92545716,-93.20238895,-0.152184838,-17.87778904,-4.900120964,-5.864804835,-7.772826217,-26.82451848,-21.19945695,-24.42737185,-43.51430468,-10.66680118,-27.5856564,-6.450058158,-24.81739792,-26.68013504,-10.90964096,-16.8364719
-11.29341449,-88.10815132,-98.28805159,-7.204646757,-23.7727255,-5.915663999,-5.316743705,-9.377109479,-31.60021785,-26.08982756,-29.17904173,-46.31662961,-15.41380864,-33.25263756,-11.23697707,-29.97203717,-31.99960789,-15.89995984,-20.50750026
-14.61588641,-90.38005467,-102.5760311,-15.92671464,-29.84789226,-6.975877938,-4.026393613,-9.760671076,-35.04395297,-29.30975679,-34.53642438,-50.67581699,-19.58034357,-37.30930561,-16.80145099,-33.40839192,-36.35670344,-18.8679836,-24.98787496
-15.00445398,-89.2626506,-103.7012854,-20.25526697,-33.51565439,-7.927512002,-2.117970543,-8.122753353,-35.33963247,-27.76193376,-37.78428005,-54.470284,-21.23478404,-38.72480507,-20.42542295,-33.64834819,-38.00458949,-18.23717615,-28.68375885
-12.17700476,-84.64947154,-100.9925287,-16.64349072,-33.72391655,-8.632553945,0.098856129,-4.977789588,-31.74562169,-20.49916561,-36.65886758,-54.45347545,-19.34784158,-37.46610219,-19.80775958,-30.12743894,-35.93236208,-13.88118866,-30.06751201
-6.938153434,-77.69127317,-95.54403054,-6.388610394,-30.99281371,-9.02712462,2.337520198,-1.625551605,-24.99916788,-9.332855137,-30.88431624,-48.37361789,-14.04434806,-34.13142921,-14.35520301,-23.31132193,-30.17963461,-6.902997877,-28.61010129
-0.699600873,-70.19714238,-89.28503963,5.445524715,-26.45772418,-9.147348407,4.438118741,1.00438087,-16.97151547,2.259462803,-22.46282914,-37.0518747,-6.447186454,-29.49549195,-5.728594407,-14.60650466,-21.8970281,0.931848762,-25.18460903
4.973809176,-63.91937818,-83.852446,13.64275346,-20.99042888,-9.093310854,6.298794165,3.017589154,-9.683444301,11.14632511,-14.4064077,-24.58812719,1.689323756,-24.35883629,2.895898595,-6.066878815,-13.11176225,7.738480899,-21.60672892
8.693352595,-59.99711011,-80.00703072,16.28849554,-15.15782827,-8.951303825,7.736800159,5.041781819,-4.255449672,16.09670086,-8.849224378,-16.0532507,8.429659104,-19.65524258,8.559977848,0.197464695,-6.132485025,11.95596643,-19.56627472
9.558762121,-58.68325733,-77.76322408,15.57979137,-9.797078084,-8.733941182,8.448284224,6.987182418,-0.530395004,17.90158959,-6.013603316,-14.04366549,12.17404932,-16.44702446,10.17591352,2.859926556,-2.685658424,12.78714371,-19.64352217
7.493722586,-59.38979833,-76.8580327,15.5585925,-6.3045492,-8.390115636,8.148725699,7.361595039,2.274815683,18.16924646,-4.794529623,-16.67952624,12.20218211,-15.54686135,8.953636507,2.089969151,-3.151484346,10.58106637,-21.0648561
3.413724332,-61.0312364,-77.07378701,18.63373063,-6.013093118,-7.881958039,6.8129813,4.101607559,4.314951293,17.84564029,-4.326837308,-18.83970174,9.052993135,-16.93787192,7.273173011,-0.40831228,-6.382632253,6.844825205,-22.34648963
-1.043882003,-62.54818891,-78.22938156,23.57160538,-9.011684963,-7.26588152,4.830657279,-3.448914945,4.313153547,16.62501746,-5.018899808,-16.02731676,4.457491661,-19.49300352,6.823317316,-2.29053275,-10.32586028,3.605449824,-22.36044972
-4.248663066,-63.36711443,-80.01187879,26.41184722,-13.50146009,-6.701946742,2.931215712,-13.01799234,0.128081756,13.63867253,-8.005193255,-8.062494401,0.687386687,-21.37317422,7.413651562,-1.996386248,-13.13311626,2.300492617,-21.07680855
-5.381523253,-63.52613187,-81.91249903,23.50610215,-16.51985311,-6.3682598,1.884615565,-19.9176889,-9.390697318,8.758813693,-13.44861375,0.345096999,-0.460882773,-20.97230225,7.370791089,0.23293313,-14.05449524,2.901800172,-19.49079625
-4.759540531,-63.37428782,-83.34494055,14.32769971,-15.74182738,-6.337980216,2.137866953,-19.69075281,-22.55926422,3.346298574,-19.32304704,2.860464176,1.486753533,-17.80452126,5.184220596,2.560288764,-13.52264874,4.013961473,-18.84034016
-3.416082889,-63.0598197,-83.81086316,1.985504208,-11.04915781,-6.518832426,3.599875953,-11.17190397,-34.72657738,-0.297082616,-22.08604393,-3.648398438,5.525820337,-12.71431568,1.046823958,2.968513322,-12.43871411,4.035344134,-19.71672887
-2.240073041,-62.2226602,-82.96651081,-8.815038272,-4.592962243,-6.716395438,5.704313733,2.378949307,-40.54780043,-0.466682495,-19.06731708,-16.37376149,9.835834668,-7.271795642,-3.013484221,0.909066182,-11.2900659,2.571884944,-21.70850734
-1.350265412,-60.18880168,-80.6129691,-14.72983597,0.775543138,-6.785216176,7.717269415,15.153918,-37.47321485,2.57151721,-10.75741486,-28.14209125,12.86187087,-2.808472529,-4.587349753,-2.099815801,-9.840613756,0.938268987,-23.78669425
-0.201480722,-56.56617988,-76.75283008,-15.46884174,3.497396126,-6.751904826,9.113022558,22.48441666,-27.92516983,6.506662489,-0.968589788,-32.26316157,14.13641747,0.224707952,-2.782658875,-3.50163957,-7.612168824,1.197976957,-25.07948135
1.700277523,-51.76515758,-71.75840618,-13.15546996,4.144605634,-6.802507456,9.802374972,23.64398623,-18.13471894,8.427115058,5.593303978,-27.05862133,14.34716787,2.201548023,0.994541238,-1.672834316,-4.651596499,4.38979263,-25.42299159
4.141037967,-46.94791981,-66.47071015,-10.11720855,4.48568239,-7.126715524,10.08753576,21.66159438,-13.92285174,6.851411622,6.655448402,-16.65928531,14.67605213,3.75300887,4.082296599,2.679015435,-1.792905317,9.384428526,-25.29504373
6.245524558,-43.32217157,-61.96757755,-6.990111822,5.658621748,-7.730289322,10.38530992,20.35593466,-16.2520344,2.893512949,3.990372587,-7.5100855,15.91302091,5.221493618,4.65641372,6.879022005,-0.06170485,13.45516935,-25.24744321
7.263272961,-41.24181302,-58.97104466,-2.622560474,7.091655397,-8.367218742,10.90636968,21.02438167,-20.05435965,-0.35774421,1.906597248,-3.333268027,17.94961232,6.54723991,3.205799656,8.277032634,0.321471442,14.30402814,-25.33912207
7.435617031,-39.81279146,-57.25487159,4.25663467,7.15163026,-8.663290414,11.5077906,21.51463064,-17.76816549,0.075726522,3.68460493,-2.472900402,19.93881744,7.559820049,2.163344498,6.411247204,0.42062722,12.01235959,-25.03889713
8.119649835,-37.39232861,-55.58480598,13.06640582,4.958297066,-8.357209304,11.82034445,18.45833631,-5.44559377,4.900506523,8.772776603,0.350807229,20.9314186,8.303356383,3.931689831,3.636868353,1.972630292,9.280181901,-23.65876998
10.90243098,-32.71258992,-52.42536973,20.80767222,1.707301018,-7.487034202,11.55918505,10.79610871,13.07497748,11.82250304,13.07699566,9.316442914,20.51226668,9.058862705,8.859595234,3.607200084,6.026898841,9.576960043,-20.9411416
16.29357694,-25.85491667,-47.03812414,23.5362615,0.17820215,-6.380741062,10.78807034,1.556815435,27.51332655,16.81003798,12.25244474,23.55602395,19.03147258,10.06668639,14.8102575,8.633202119,11.89798606,14.50136444,-17.31326317
23.02431501,-18.35747201,-40.17496036,18.94308686,2.63676735,-5.452361829,9.930297934,-3.804554189,27.69805221,16.55186038,5.448879184,37.09978655,17.34682879,11.25476652,18.71602194,17.85656669,17.3571165,22.37607502,-13.61765341
28.60020718,-12.34117048,-33.7562917,8.221466844,8.789413025,-4.950544812,9.500677379,-1.390092185,10.92432269,10.49444771,-3.518313359,42.77746788,16.30387741,12.26216727,18.91756845,27.61136765,20.04294159,29.23332067,-10.56802294
30.81323755,-9.242232071,-29.65752884,-4.179564493,15.55065971,-4.839711868,9.745467457,7.955409383,-15.33833686,1.136813375,-8.649537935,37.11228786,16.28310424,12.74428483,16.42667098,33.7260794,19.06759071,31.51598589,-8.390729611
29.15386131,-9.015388781,-28.4525996,-12.90538602,18.99012861,-4.887909221,10.45754152,18.87725876,-37.76268466,-7.547671455,-6.110680567,22.57264578,17.03410845,12.65867833,14.07914889,34.08283259,15.57859859,28.47697706,-6.918911559
25.0957335,-10.31775717,-29.06457403,-14.72440436,17.05427233,-4.87461518,11.11021729,25.133616,-45.74763503,-12.44756892,2.834345395,5.668051318,17.82907317,12.23957707,14.2156536,29.61413368,11.82846508,22.49212284,-5.986785897
21.04983708,-11.47760902,-29.60905446,-10.34564508,10.98042955,-4.745422878,11.21296587,23.89969476,-38.19464751,-12.85763686,12.53804949,-7.461209575,17.83213361,11.66996249,16.71456966,23.16345337,9.479204383,17.13235258,-5.70007267
18.76537052,-11.52726162,-28.78456945,-3.902863262,4.321392925,-4.596759971,10.6234189,17.50478323,-23.56571844,-10.32590872,16.79216543,-14.58540799,16.52729865,10.76811059,18.9532174,17.26158166,8.468874063,14.5621459,-6.283206116
18.3341409,-10.60671578,-26.72385179,-0.448993317,0.372635654,-4.523052134,9.590628094,11.38755027,-13.2373873,-7.122241925,12.92220351,-17.63015473,14.03452292,9.022847411,17.77836655,12.59579029,7.294931938,14.27212038,-7.623522844
18.45550333,-9.562288109,-24.65536202,-3.015652318,0.012076147,-4.474765376,8.523438273,10.00298056,-13.15916686,-4.558289927,3.244925833,-19.91070226,11.15194425,6.006770617,11.9985029,8.244076714,4.41600281,13.99697901,-8.972517857
17.65182489,-9.151492376,-23.69930951,-11.00031675,1.544998582,-4.261444718,7.693881572,13.89466735,-20.0372059,-2.360447905,-6.917091337,-22.90034893,9.032946305,1.83833424,3.492848679,3.239673817,-0.407953145,11.89557584,-9.19782386
15.44782699,-9.486428436,-23.83414576,-20.76293114,2.476027968,-3.703117003,7.117348549,20.01931862,-24.72837397,0.59009806,-12.92879353,-25.1639201,8.577257578,-2.719733611,-3.921693744,-2.028984417,-5.911469171,8.12820701,-7.523745281
12.63949919,-10.08114846,-23.91565756,-27.93709506,1.610473882,-2.799532611,6.675278726,24.6917963,-19.98229992,4.881108836,-13.49137116,-24.10177145,9.827744426,-6.657197445,-7.040406016,-5.847444099,-10.35381345,4.582380386,-4.224170311
10.54315294,-10.36695758,-22.72856898,-29.9605579,-0.24335184,-1.765854541,6.321594736,26.49228303,-6.42458354,9.709710599,-10.62327266,-18.81000859,11.76126614,-9.328422124,-5.38318358,-6.615423787,-12.87120017,3.100565704,-0.664265857
9.902330968,-10.20294742,-20.15613843,-27.30475554,-1.398744893,-0.894798498,6.14597905,26.76819587,7.780447297,13.21423153,-7.523704591,-11.54296403,12.70670465,-10.81154625,-1.389748131,-4.439909631,-14.02901483,3.795284356,1.46420353
10.33496641,-9.968592201,-17.43111179,-22.7972914,-1.092806539,-0.353713347,6.220737626,27.60600304,13.11934947,13.70708281,-6.284845806,-6.510204444,11.24993662,-11.7434507,1.348857562,-1.459069744,-15.17894274,4.899379228,1.232456647
10.71283571,-10.19120944,-16.20063353,-19.6569921,-0.305984004,-0.082164832,6.392714826,29.35205573,5.810243492,10.82951966,-7.088829453,-6.934984545,7.125320465,-12.77357506,0.493097726,-0.510411776,-17.23439591,4.260190084,-0.899467307
10.11116868,-11.0277793,-17.15660984,-19.59874635,-0.88343185,0.129515693,6.271057447,30.04306057,-9.647090298,5.753696317,-8.987913854,-12.66075311,1.523741778,-14.06326176,-3.661378043,-3.123340364,-19.90858012,1.198441512,-3.405537704
8.548982434,-12.01760847,-19.38352449,-22.16885424,-3.776157557,0.455184782,5.501477164,27.28939114,-24.10132243,0.336651547,-11.07614942,-20.11176645,-3.432093586,-15.18521309,-8.60946311,-8.387706677,-21.98780474,-2.833526602,-4.743006459
6.954527969,-12.30570195,-21.00208396,-25.53584218,-7.996249654,0.906025648,4.135280765,20.88076727,-30.36707501,-4.055852025,-12.86784988,-24.58656239,-5.770674322,-15.4341384,-11.35798956,-13.56924978,-22.29962126,-5.34280334,-4.346880199
6.422504197,-11.18974005,-20.60868697,-27.97187248,-11.24308271,1.371706072,2.756467477,13.66628188,-27.59957511,-7.133867766,-13.79084207,-23.17450744,-4.669746569,-14.25010317,-10.16362094,-15.97999557,-20.49337986,-4.741218536,-2.832734604
7.366557023,-8.617660328,-18.33423774,-28.90148468,-11.68818901,1.785074715,2.18310552,9.734302694,-20.40793419,-9.297089024,-12.71848423,-16.28387309,-0.777803626,-11.43221974,-5.236354189,-14.67293759,-17.0209774,-1.57152486,-1.298188932
9.213615946,-5.298546859,-15.64898398,-28.86713409,-9.396708057,2.247196263,2.910643944,11.29973693,-14.10192007,-10.72200408,-8.415638473,-6.938290586,4.292231796,-7.067443641,1.757165133,-10.74560033,-12.48981946,1.949006602,-0.327581903
10.84243392,-2.34244096,-14.07747761,-28.65138073,-6.183122874,2.975063744,4.719930295,16.91598939,-10.37385006,-10.78893985,-0.74402361,1.381282957,8.927629283,-1.368276936,8.770026468,-6.183616592,-7.118631344,3.671588533,0.471069561
11.40583843,-0.641519657,-13.89271414,-28.40638017,-4.052555417,4.089714443,6.790360699,22.59146524,-6.866207625,-8.397648138,8.501425336,6.723562172,12.3223116,5.343086419,14.25533271,-2.295715962,-0.858354914,3.154110552,2.018931206
10.91766033,-0.36459375,-13.8730374,-27.52948962,-3.581177071,5.417413113,8.274006525,24.96644229,-0.452036266,-2.93680876,16.17166572,9.269209804,14.67779923,12.47222454,17.49204232,1.001850845,5.971624616,1.938266485,4.793554953
10.19412183,-0.871178614,-12.31956238,-25.33145239,-3.606626472,6.493096903,8.904347192,23.95541558,9.109282673,4.916829503,19.64744733,10.50227922,16.78169006,19.02459953,18.50367949,4.604730715,12.25094181,2.308032633,8.164865391
10.22772037,-1.10233179,-8.489671248,-21.86311153,-2.440257294,6.807088042,9.160296403,22.67818289,18.53166204,13.29276089,18.68743611,11.86087148,19.32589361,23.76578558,17.88276421,9.002941025,16.42197454,5.527911931,10.63820616
11.47032078,-0.216115083,-3.271127874,-18.15093439,0.498747478,6.13679139,9.847978107,24.74648822,23.852622,20.12248358,15.72981046,13.88797674,22.42138879,25.70470821,16.63794284,13.56544487,17.51167918,10.88839799,10.86656216
13.53813038,1.922767213,1.436218052,-15.60930362,4.057940638,4.718437718,11.43098309,31.1572502,24.05248846,24.30492653,14.26434412,16.27804422,25.5678016,24.63977466,15.94499011,16.96152459,15.9982913,16.20539134,8.655413758
15.52558743,4.709385433,4.101439227,-15.09438115,6.253602789,3.118414484,13.64697308,39.3449942,22.06152486,26.15952799,16.41964598,18.47722329,28.02288168,21.39221602,16.70494905,18.33378277,13.72426417,19.32251831,5.164229518
16.6759862,7.242420525,4.582845026,-16.35653872,5.884042835,1.884373604,15.71462912,45.13632648,22.16226571,26.85283599,21.56126189,20.20895799,29.29533564,17.52165293,19.06841861,18.17440735,12.79171464,19.49227805,2.127991341
16.91151977,8.942024492,4.012919073,-18.31065573,3.446861717,1.22187122,16.94840122,45.96210054,26.05636354,27.30421191,26.91173722,21.55237281,29.45340746,14.64805987,22.27257106,18.09323365,14.21744523,17.70082204,0.683038509
16.83459529,9.901487806,3.737598226,-19.88170806,0.599410496,0.922405645,17.26470678,42.70069635,31.10376778,27.4726139,29.6233979,22.65798084,29.07136325,13.74592788,25.00112296,19.58761461,17.34673614,15.81637613,0.676787348
17.1930566,10.70496337,4.252489747,-20.75395672,-1.307654922,0.578908731,17.16343316,38.71892859,32.37576777,26.57725668,28.65319655,23.4403655,28.83574167,14.77045859,26.08473524,22.76192067,20.43029953,15.23928815,0.945735824
18.19177563,11.8325279,5.004665375,-21.48525582,-2.301394747,-0.086434277,17.2185103,36.99848177,26.83805615,24.00898957,25.06366293,23.50591222,29.01735285,16.76039348,25.05859233,26.02080736,21.859329,15.9785982,0.291628363
19.1629235,13.10664848,5.134263293,-22.98490378,-3.529492656,-1.027659914,17.52911897,37.74654303,16.09769454,20.11485495,20.72223727,22.32366029,29.11670751,18.31222434,22.18746947,27.02691393,21.09221003,16.70002385,-1.622456252
18.87821333,13.6445871,4.424312534,-25.8184645,-5.949918542,-1.941733141,17.61322225,38.39195531,5.33603775,16.16201135,16.64286623,19.47854396,27.95120375,18.18762787,18.0099727,24.26120148,18.65439193,15.6274693,-4.111044408
16.34184559,12.42509826,3.59536138,-29.8350925,-9.190757403,-2.518943866,16.84210863,35.86047564,-0.72487882,13.49487001,12.3785034,14.85922779,24.24530267,15.82333083,12.8630951,18.08745746,15.40981537,11.686473,-6.076071987
11.54452121,9.09903765,3.702684474,-34.26313168,-11.65616775,-2.669223481,15.04585079,29.2076221,-1.477057453,12.58655576,6.868392581,8.739611698,17.47427651,11.58496805,6.847745543,10.60441278,11.8648019,5.208588672,-6.830444324
5.64817368,4.441713984,5.198043178,-38.05767476,-11.84409003,-2.556134699,12.7656637,20.51447205,-0.690049194,12.77248308,-0.123283243,1.777140523,8.473369342,6.678592518,0.263820841,4.439686531,8.110777198,-2.168681063,-6.478320153
